TTT;Taitung Airport;Fengnin;Taiwan
KHH;Kaohsiung International Airport;Kaohsiung;Taiwan
RMQ;Taichung Ching Chuang Kang Airport;Taichung;Taiwan
TNN;Tainan Airport;Tainan;Taiwan
MZG;Makung Airport;Makung;Taiwan
TSA;Taipei Songshan Airport;Taipei;Taiwan
TPE;Taiwan Taoyuan International Airport;Taipei;Taiwan
HUN;Hualien Airport;Hualien;Taiwan
NRT;Narita International Airport;Tokyo;Japan
MMJ;Matsumoto Airport;Matsumoto;Japan
IBR;Hyakuri Airport;Ibaraki;Japan
SHM;Nanki Shirahama Airport;Nanki-shirahama;Japan
OBO;Tokachi-Obihiro Airport;Obihiro;Japan
CTS;New Chitose Airport;Sapporo;Japan
HKD;Hakodate Airport;Hakodate;Japan
MMB;Memanbetsu Airport;Memanbetsu;Japan
SHB;Nakashibetsu Airport;Nakashibetsu;Japan
WKJ;Wakkanai Airport;Wakkanai;Japan
IKI;Iki Airport;Iki;Japan
UBJ;Yamaguchi Ube Airport;Yamaguchi;Japan
TSJ;Tsushima Airport;Tsushima;Japan
MBE;Monbetsu Airport;Monbetsu;Japan
AKJ;Asahikawa Airport;Asahikawa;Japan
FUJ;Fukue Airport;Fukue;Japan
FUK;Fukuoka Airport;Fukuoka;Japan
KOJ;Kagoshima Airport;Kagoshima;Japan
KMI;Miyazaki Airport;Miyazaki;Japan
OIT;Oita Airport;Oita;Japan
KKJ;Kitakyūshū Airport;Kitakyushu;Japan
KMJ;Kumamoto Airport;Kumamoto;Japan
NGS;Nagasaki Airport;Nagasaki;Japan
ASJ;Amami Airport;Amami;Japan
KMQ;Komatsu Airport;Kanazawa;Japan
TOY;Toyama Airport;Toyama;Japan
HIJ;Hiroshima Airport;Hiroshima;Japan
OKJ;Okayama Airport;Okayama;Japan
IZO;Izumo Airport;Izumo;Japan
YGJ;Miho Yonago Airport;Miho;Japan
KCZ;Kōchi Ryōma Airport;Kochi;Japan
MYJ;Matsuyama Airport;Matsuyama;Japan
ITM;Osaka International Airport;Osaka;Japan
TTJ;Tottori Airport;Tottori;Japan
TKS;Tokushima Airport;Tokushima;Japan
TAK;Takamatsu Airport;Takamatsu;Japan
AOJ;Aomori Airport;Aomori;Japan
GAJ;Yamagata Airport;Yamagata;Japan
HNA;Hanamaki Airport;Hanamaki;Japan
AXT;Akita Airport;Akita;Japan
MSJ;Misawa Air Base;Misawa;Japan
SDJ;Sendai Airport;Sendai;Japan
HAC;Hachijojima Airport;Hachijojima;Japan
OIM;Oshima Airport;Oshima;Japan
HND;Tokyo Haneda International Airport;Tokyo;Japan
KWJ;Gwangju Airport;Kwangju;South Korea
RSU;Yeosu Airport;Yeosu;South Korea
CJU;Jeju International Airport;Cheju;South Korea
PUS;Gimhae International Airport;Busan;South Korea
USN;Ulsan Airport;Ulsan;South Korea
GMP;Gimpo International Airport;Seoul;South Korea
KPO;Pohang Airport;Pohang;South Korea
TAE;Daegu Airport;Taegu;South Korea
OKA;Naha Airport;Okinawa;Japan
ISG;Ishigaki Airport;Ishigaki;Japan
UEO;Kumejima Airport;Kumejima;Japan
MMY;Miyako Airport;Miyako;Japan
MNL;Ninoy Aquino International Airport;Manila;Philippines
CBO;Awang Airport;Cotabato;Philippines
CGY;Cagayan De Oro Airport;Ladag;Philippines
PAG;Pagadian Airport;Pagadian;Philippines
GES;General Santos International Airport;Romblon;Philippines
ZAM;Zamboanga International Airport;Zamboanga;Philippines
SJI;San Jose Airport;San Jose;Philippines
TAC;Daniel Z. Romualdez Airport;Tacloban;Philippines
BCD;Bacolod-Silay City International Airport;Bacolod;Philippines
DGT;Sibulan Airport;Dumaguete;Philippines
MPH;Godofredo P. Ramos Airport;Caticlan;Philippines
ILO;Iloilo International Airport;Iloilo;Philippines
KLO;Kalibo International Airport;Kalibo;Philippines
PPS;Puerto Princesa Airport;Puerto Princesa;Philippines
PRA;General Urquiza Airport;Parana;Argentina
ROS;Islas Malvinas Airport;Rosario;Argentina
SFN;Sauce Viejo Airport;Santa Fe;Argentina
AEP;Jorge Newbery Airpark;Buenos Aires;Argentina
COR;Ingeniero Ambrosio Taravella Airport;Cordoba;Argentina
MDZ;El Plumerillo Airport;Mendoza;Argentina
AFA;Suboficial Ay Santiago Germano Airport;San Rafael;Argentina
CTC;Catamarca Airport;Catamarca;Argentina
SDE;Vicecomodoro Angel D. La Paz Aragonés Airport;Santiago Del Estero;Argentina
IRJ;Capitan V A Almonacid Airport;La Rioja;Argentina
TUC;Teniente Benjamin Matienzo Airport;Tucuman;Argentina
UAQ;Domingo Faustino Sarmiento Airport;San Julian;Argentina
LUQ;Brigadier Mayor D Cesar Raul Ojeda Airport;San Luis;Argentina
RES;Resistencia International Airport;Resistencia;Argentina
FMA;Formosa Airport;Formosa;Argentina
IGR;Cataratas Del Iguazú International Airport;Iguazu Falls;Argentina
PSS;Libertador Gral D Jose De San Martin Airport;Posadas;Argentina
SLA;Martin Miguel De Guemes International Airport;Salta;Argentina
JUJ;Gobernador Horacio Guzman International Airport;Jujuy;Argentina
CRD;General E. Mosconi Airport;Comodoro Rivadavia;Argentina
EQS;Brigadier Antonio Parodi Airport;Esquel;Argentina
REL;Almirante Marco Andres Zar Airport;Trelew;Argentina
VDM;Gobernador Castello Airport;Viedma;Argentina
PMY;El Tehuelche Airport;Puerto Madryn;Argentina
RGA;Hermes Quijada International Airport;Rio Grande;Argentina
RGL;Piloto Civil N. Fernández Airport;Rio Gallegos;Argentina
USH;Malvinas Argentinas Airport;Ushuaia;Argentina
BHI;Comandante Espora Airport;Bahia Blanca;Argentina
MDQ;Ástor Piazzola International Airport;Mar Del Plata;Argentina
NQN;Presidente Peron Airport;Neuquen;Argentina
RSA;Santa Rosa Airport;Santa Rosa;Argentina
BRC;San Carlos De Bariloche Airport;San Carlos De Bariloche;Argentina
CPC;Aviador C. Campos Airport;San Martin Des Andes;Argentina
CDJ;Conceição do Araguaia Airport;Conceicao Do Araguaia;Brazil
AQA;Araraquara Airport;Araracuara;Brazil
AJU;Santa Maria Airport;Aracaju;Brazil
AFL;Piloto Osvaldo Marques Dias Airport;Alta Floresta;Brazil
ARU;Araçatuba Airport;Aracatuba;Brazil
BEL;Val de Cans/Júlio Cezar Ribeiro International Airport;Belem;Brazil
PLU;Pampulha - Carlos Drummond de Andrade Airport;Belo Horizonte;Brazil
BSB;Presidente Juscelino Kubistschek International Airport;Brasilia;Brazil
BVB;Atlas Brasil Cantanhede Airport;Boa Vista;Brazil
CAC;Cascavel Airport;Cascavel;Brazil
CNF;Tancredo Neves International Airport;Belo Horizonte;Brazil
CGR;Campo Grande Airport;Campo Grande;Brazil
XAP;Serafin Enoss Bertaso Airport;Chapeco;Brazil
CCM;Diomício Freitas Airport;Criciuma;Brazil
CAW;Bartolomeu Lisandro Airport;Campos;Brazil
CMG;Corumbá International Airport;Corumba;Brazil
CWB;Afonso Pena Airport;Curitiba;Brazil
CXJ;Hugo Cantergiani Regional Airport;Caxias Do Sul;Brazil
CGB;Marechal Rondon Airport;Cuiaba;Brazil
CZS;Cruzeiro do Sul Airport;Cruzeiro do Sul;Brazil
PPB;Presidente Prudente Airport;President Prudente;Brazil
MAO;Eduardo Gomes International Airport;Manaus;Brazil
IGU;Cataratas International Airport;Foz Do Iguacu;Brazil
FLN;Hercílio Luz International Airport;Florianopolis;Brazil
FEN;Fernando de Noronha Airport;Fernando Do Noronha;Brazil
FOR;Pinto Martins International Airport;Fortaleza;Brazil
GIG;Rio Galeão – Tom Jobim International Airport;Rio De Janeiro;Brazil
GYN;Santa Genoveva Airport;Goiania;Brazil
GRU;Guarulhos - Governador André Franco Montoro International Airport;Sao Paulo;Brazil
ATM;Altamira Airport;Altamira;Brazil
ITB;Itaituba Airport;Itaituba;Brazil
IOS;Bahia - Jorge Amado Airport;Ilheus;Brazil
IPN;Usiminas Airport;Ipatinga;Brazil
IMP;Prefeito Renato Moreira Airport;Imperatriz;Brazil
JPA;Presidente Castro Pinto International Airport;Joao Pessoa;Brazil
JOI;Lauro Carneiro de Loyola Airport;Joinville;Brazil
CPV;Presidente João Suassuna Airport;Campina Grande;Brazil
VCP;Viracopos International Airport;Campinas;Brazil
LDB;Governador José Richa Airport;Londrina;Brazil
MAB;João Correa da Rocha Airport;Maraba;Brazil
MGF;Regional de Maringá - Sílvio Nane Junior Airport;Maringa;Brazil
MOC;Mário Ribeiro Airport;Montes Claros;Brazil
MCZ;Zumbi dos Palmares Airport;Maceio;Brazil
MCP;Alberto Alcolumbre Airport;Macapa;Brazil
NVT;Ministro Victor Konder International Airport;Navegantes;Brazil
NAT;Governador Aluízio Alves International Airport;Natal;Brazil
POA;Salgado Filho Airport;Porto Alegre;Brazil
PFB;Lauro Kurtz Airport;Passo Fundo;Brazil
PET;João Simões Lopes Neto International Airport;Pelotas;Brazil
PNZ;Senador Nilo Coelho Airport;Petrolina;Brazil
PVH;Governador Jorge Teixeira de Oliveira Airport;Porto Velho;Brazil
RBR;Plácido de Castro Airport;Rio Branco;Brazil
REC;Guararapes - Gilberto Freyre International Airport;Recife;Brazil
SDU;Santos Dumont Airport;Rio De Janeiro;Brazil
RAO;Leite Lopes Airport;Ribeirao Preto;Brazil
SJK;Professor Urbano Ernesto Stumpf Airport;Sao Jose Dos Campos;Brazil
SLZ;Marechal Cunha Machado International Airport;Sao Luis;Brazil
CGH;Congonhas Airport;Sao Paulo;Brazil
SJP;Prof. Eribelto Manoel Reino State Airport;Sao Jose Do Rio Preto;Brazil
SSA;Deputado Luiz Eduardo Magalhães International Airport;Salvador;Brazil
TMT;Trombetas Airport;Oriximina;Brazil
THE;Senador Petrônio Portela Airport;Teresina;Brazil
TFF;Tefé Airport;Tefe;Brazil
TBT;Tabatinga Airport;Tabatinga;Brazil
TUR;Tucuruí Airport;Tucurui;Brazil
SJL;São Gabriel da Cachoeira Airport;Sao Gabriel;Brazil
PAV;Paulo Afonso Airport;Paulo Alfonso;Brazil
UDI;Ten. Cel. Aviador César Bombonato Airport;Uberlandia;Brazil
UBA;Mário de Almeida Franco Airport;Uberaba;Brazil
BVH;Brigadeiro Camarão Airport;Vilhena;Brazil
VIX;Eurico de Aguiar Salles Airport;Vitoria;Brazil
ARI;Chacalluta Airport;Arica;Chile
BBA;Balmaceda Airport;Balmaceda;Chile
CJC;El Loa Airport;Calama;Chile
PUQ;Pdte. carlos Ibañez del Campo Airport;Punta Arenas;Chile
IQQ;Diego Aracena Airport;Iquique;Chile
SCL;Comodoro Arturo Merino Benítez International Airport;Santiago;Chile
ANF;Cerro Moreno Airport;Antofagasta;Chile
CCP;Carriel Sur Airport;Concepcion;Chile
IPC;Mataveri Airport;Easter Island;Chile
ZOS;Cañal Bajo Carlos - Hott Siebert Airport;Osorno;Chile
LSC;La Florida Airport;La Serena;Chile
ZCO;Maquehue Airport;Temuco;Chile
PMC;El Tepual Airport;Puerto Montt;Chile
ZAL;Pichoy Airport;Valdivia;Chile
OCC;Francisco De Orellana Airport;Coca;Ecuador
CUE;Mariscal Lamar Airport;Cuenca;Ecuador
GPS;Seymour Airport;Galapagos;Ecuador
GYE;José Joaquín de Olmedo International Airport;Guayaquil;Ecuador
LTX;Cotopaxi International Airport;Latacunga;Ecuador
XMS;Coronel E Carvajal Airport;Macas;Ecuador
MEC;Eloy Alfaro International Airport;Manta;Ecuador
UIO;Mariscal Sucre International Airport;Quito;Ecuador
ETR;Santa Rosa International Airport;Santa Rosa;Ecuador
TUA;Teniente Coronel Luis a Mantilla Airport;Tulcan;Ecuador
ASU;Silvio Pettirossi International Airport;Asuncion;Paraguay
AXM;El Eden Airport;Armenia;Colombia
PUU;Tres De Mayo Airport;Puerto Asis;Colombia
BGA;Palonegro Airport;Bucaramanga;Colombia
BOG;El Dorado International Airport;Bogota;Colombia
BAQ;Ernesto Cortissoz International Airport;Barranquilla;Colombia
BSC;José Celestino Mutis Airport;Bahia Solano;Colombia
BUN;Gerardo Tobar López Airport;Buenaventura;Colombia
CUC;Camilo Daza International Airport;Cucuta;Colombia
CTG;Rafael Nuñez International Airport;Cartagena;Colombia
CLO;Alfonso Bonilla Aragon International Airport;Cali;Colombia
TCO;La Florida Airport;Tumaco;Colombia
CZU;Las Brujas Airport;Corozal;Colombia
EJA;Yariguíes Airport;Barrancabermeja;Colombia
FLA;Gustavo Artunduaga Paredes Airport;Florencia;Colombia
GPI;Juan Casiano Airport;Guapi;Colombia
IBE;Perales Airport;Ibague;Colombia
IPI;San Luis Airport;Ipiales;Colombia
APO;Antonio Roldan Betancourt Airport;Carepa;Colombia
LET;Alfredo Vásquez Cobo International Airport;Leticia;Colombia
EOH;Enrique Olaya Herrera Airport;Medellin;Colombia
MTR;Los Garzones Airport;Monteria;Colombia
MVP;Fabio Alberto Leon Bentley Airport;Mitu;Colombia
MZL;La Nubia Airport;Manizales;Colombia
NVA;Benito Salas Airport;Neiva;Colombia
PCR;German Olano Airport;Puerto Carreno;Colombia
PEI;Matecaña International Airport;Pereira;Colombia
PPN;Guillermo León Valencia Airport;Popayan;Colombia
PSO;Antonio Narino Airport;Pasto;Colombia
PVA;El Embrujo Airport;Providencia;Colombia
MDE;Jose Maria Córdova International Airport;Rio Negro;Colombia
RCH;Almirante Padilla Airport;Rio Hacha;Colombia
SJE;Jorge E. Gonzalez Torres Airport;San Jose Del Guaviare;Colombia
SMR;Simón Bolívar International Airport;Santa Marta;Colombia
ADZ;Gustavo Rojas Pinilla International Airport;San Andres Island;Colombia
SVI;Eduardo Falla Solano Airport;San Vincente De Caguan;Colombia
TME;Gustavo Vargas Airport;Tame;Colombia
AUC;Santiago Perez Airport;Arauca;Colombia
UIB;El Caraño Airport;Quibdo;Colombia
VUP;Alfonso López Pumarejo Airport;Valledupar;Colombia
VVC;Vanguardia Airport;Villavicencio;Colombia
CBB;Jorge Wilsterman International Airport;Cochabamba;Bolivia
CIJ;Capitán Aníbal Arab Airport;Cobija;Bolivia
LPB;El Alto International Airport;La Paz;Bolivia
POI;Capitan Nicolas Rojas Airport;Potosi;Bolivia
SRE;Juana Azurduy De Padilla Airport;Sucre;Bolivia
TJA;Capitan Oriel Lea Plaza Airport;Tarija;Bolivia
TDD;Teniente Av. Jorge Henrich Arauz Airport;Trinidad;Bolivia
VVI;Viru Viru International Airport;Santa Cruz;Bolivia
BYC;Yacuiba Airport;Yacuiba;Bolivia
PBM;Johan Adolf Pengel International Airport;Zandery;Suriname
CAY;Cayenne-Rochambeau Airport;Cayenne;French Guiana
PCL;Cap FAP David Abenzur Rengifo International Airport;Pucallpa;Peru
CIX;Capitan FAP Jose A Quinones Gonzales International Airport;Chiclayo;Peru
AYP;Coronel FAP Alfredo Mendivil Duarte Airport;Ayacucho;Peru
ANS;Andahuaylas Airport;Andahuaylas;Peru
ATA;Comandante FAP German Arias Graziani Airport;Anta;Peru
LIM;Jorge Chávez International Airport;Lima;Peru
JUL;Inca Manco Capac International Airport;Juliaca;Peru
TBP;Capitan FAP Pedro Canga Rodriguez Airport;Tumbes;Peru
IQT;Coronel FAP Francisco Secada Vignetta International Airport;Iquitos;Peru
AQP;Rodríguez Ballón International Airport;Arequipa;Peru
TRU;Capitan FAP Carlos Martinez De Pinillos International Airport;Trujillo;Peru
TPP;Cadete FAP Guillermo Del Castillo Paredes Airport;Tarapoto;Peru
TCQ;Coronel FAP Carlos Ciriani Santa Rosa International Airport;Tacna;Peru
PEM;Padre Aldamiz International Airport;Puerto Maldonado;Peru
PIU;Capitán FAP Guillermo Concha Iberico International Airport;Piura;Peru
CUZ;Alejandro Velasco Astete International Airport;Cuzco;Peru
MVD;Carrasco International /General C L Berisso Airport;Montevideo;Uruguay
BLA;General Jose Antonio Anzoategui International Airport;Barcelona;Venezuela
BNS;Barinas Airport;Barinas;Venezuela
BRM;Barquisimeto International Airport;Barquisimeto;Venezuela
CAJ;Canaima Airport;Canaima;Venezuela
CZE;José Leonardo Chirinos Airport;Coro;Venezuela
CUM;Cumaná (Antonio José de Sucre) Airport;Cumana;Venezuela
LSP;Josefa Camejo International Airport;Paraguana;Venezuela
LFR;La Fria Airport;La Fria;Venezuela
MAR;La Chinita International Airport;Maracaibo;Venezuela
MRD;Alberto Carnevalli Airport;Merida;Venezuela
PMV;Del Caribe Santiago Mariño International Airport;Porlamar;Venezuela
CCS;Simón Bolívar International Airport;Caracas;Venezuela
MUN;Maturín Airport;Maturin;Venezuela
PYH;Cacique Aramare Airport;Puerto Ayacucho;Venezuela
PBL;General Bartolome Salom International Airport;Puerto Cabello;Venezuela
PZO;General Manuel Carlos Piar International Airport;Guayana;Venezuela
SVZ;San Antonio Del Tachira Airport;San Antonio;Venezuela
SNV;Santa Elena de Uairen Airport;Santa Ana De Uairen;Venezuela
STD;Mayor Buenaventura Vivas International Airport;Santo Domingo;Venezuela
SOM;San Tomé Airport;San Tome;Venezuela
VLN;Arturo Michelena International Airport;Valencia;Venezuela
VLV;Dr. Antonio Nicolás Briceño Airport;Valera;Venezuela
ANU;V.C. Bird International Airport;Antigua;Antigua and Barbuda
BGI;Sir Grantley Adams International Airport;Bridgetown;Barbados
DOM;Melville Hall Airport;Dominica;Dominica
FDF;Martinique Aimé Césaire International Airport;Fort-de-france;Martinique
SFG;L'Espérance Airport;St. Martin;Guadeloupe
PTP;Pointe-à-Pitre Le Raizet;Pointe-a-pitre;Guadeloupe
GND;Point Salines International Airport;Point Salines;Grenada
STT;Cyril E. King Airport;St. Thomas;Virgin Islands
STX;Henry E Rohlsen Airport;St. Croix Island;Virgin Islands
BQN;Rafael Hernandez Airport;Aguadilla;Puerto Rico
MAZ;Eugenio Maria De Hostos Airport;Mayaguez;Puerto Rico
PSE;Mercedita Airport;Ponce;Puerto Rico
SJU;Luis Munoz Marin International Airport;San Juan;Puerto Rico
SKB;Robert L. Bradshaw International Airport;Basse Terre;Saint Kitts and Nevis
SLU;George F. L. Charles Airport;Castries;Saint Lucia
UVF;Hewanorra International Airport;Hewandorra;Saint Lucia
AUA;Queen Beatrix International Airport;Oranjestad;Aruba
BON;Flamingo International Airport;Kralendijk;Netherlands Antilles
CUR;Hato International Airport;Willemstad;Netherlands Antilles
EUX;F. D. Roosevelt Airport;Oranjestad;Netherlands Antilles
SXM;Princess Juliana International Airport;Philipsburg;Netherlands Antilles
AXA;Wallblake Airport;The Valley;Anguilla
TAB;Tobago-Crown Point Airport;Scarborough;Trinidad and Tobago
POS;Piarco International Airport;Port-of-spain;Trinidad and Tobago
EIS;Terrance B. Lettsome International Airport;Tortola;British Virgin Islands
SVD;E. T. Joshua Airport;Kingstown;Saint Vincent and the Grenadines
ALA;Almaty Airport;Alma-ata;Kazakhstan
TSE;Astana International Airport;Tselinograd;Kazakhstan
DMB;Taraz Airport;Dzhambul;Kazakhstan
FRU;Manas International Airport;Bishkek;Kyrgyzstan
OSS;Osh Airport;Osh;Kyrgyzstan
CIT;Shymkent Airport;Chimkent;Kazakhstan
URA;Uralsk Airport;Uralsk;Kazakhstan
PWQ;Pavlodar Airport;Pavlodar;Kazakhstan
PLX;Semipalatinsk Airport;Semiplatinsk;Kazakhstan
AKX;Aktobe Airport;Aktyubinsk;Kazakhstan
GYD;Heydar Aliyev International Airport;Baku;Azerbaijan
YKS;Yakutsk Airport;Yakutsk;Russia
MJZ;Mirny Airport;Mirnyj;Russia
BQS;Ignatyevo Airport;Blagoveschensk;Russia
KHV;Khabarovsk-Novy Airport;Khabarovsk;Russia
GDX;Sokol Airport;Magadan;Russia
PWE;Pevek Airport;Pevek;Russia
PKC;Yelizovo Airport;Petropavlovsk;Russia
UUS;Yuzhno-Sakhalinsk Airport;Yuzhno-sakhalinsk;Russia
VVO;Vladivostok International Airport;Vladivostok;Russia
HTA;Chita-Kadala Airport;Chita;Russia
BTK;Bratsk Airport;Bratsk;Russia
IKT;Irkutsk Airport;Irkutsk;Russia
UUD;Ulan-Ude Airport (Mukhino);Ulan-ude;Russia
KBP;Boryspil International Airport;Kiev;Ukraine
DOK;Donetsk International Airport;Donetsk;Ukraine
DNK;Dnipropetrovsk International Airport;Dnepropetrovsk;Ukraine
SIP;Simferopol International Airport;Simferopol;Ukraine
IEV;Kiev Zhuliany International Airport;Kiev;Ukraine
LWO;Lviv International Airport;Lvov;Ukraine
ODS;Odessa International Airport;Odessa;Ukraine
LED;Pulkovo Airport;St. Petersburg;Russia
MMK;Murmansk Airport;Murmansk;Russia
KGD;Khrabrovo Airport;Kaliningrad;Russia
MSQ;Minsk National Airport;Minsk 2;Belarus
ABA;Abakan Airport;Abakan;Russia
BAX;Barnaul Airport;Barnaul;Russia
KEJ;Kemerovo Airport;Kemorovo;Russia
OMS;Omsk Central Airport;Omsk;Russia
KRR;Krasnodar Pashkovsky International Airport;Krasnodar;Russia
MCX;Uytash Airport;Makhachkala;Russia
MRV;Mineralnyye Vody Airport;Mineralnye Vody;Russia
STW;Stavropol Shpakovskoye Airport;Stavropol;Russia
ROV;Rostov-on-Don Airport;Rostov;Russia
AER;Sochi International Airport;Sochi;Russia
ASF;Astrakhan Airport;Astrakhan;Russia
VOG;Volgograd International Airport;Volgograd;Russia
CEK;Chelyabinsk Balandino Airport;Chelyabinsk;Russia
MQF;Magnitogorsk International Airport;Magnetiogorsk;Russia
NJC;Nizhnevartovsk Airport;Nizhnevartovsk;Russia
PEE;Bolshoye Savino Airport;Perm;Russia
SGC;Surgut Airport;Surgut;Russia
SVX;Koltsovo Airport;Yekaterinburg;Russia
ASB;Ashgabat Airport;Ashkhabad;Turkmenistan
DYU;Dushanbe Airport;Dushanbe;Tajikistan
BHK;Bukhara Airport;Bukhara;Uzbekistan
SKD;Samarkand Airport;Samarkand;Uzbekistan
TAS;Tashkent International Airport;Tashkent;Uzbekistan
SVO;Sheremetyevo International Airport;Moscow;Russia
VOZ;Voronezh International Airport;Voronezh;Russia
VKO;Vnukovo International Airport;Moscow;Russia
SCW;Syktyvkar Airport;Syktyvkar;Russia
KZN;Kazan International Airport;Kazan;Russia
REN;Orenburg Central Airport;Orenburg;Russia
UFA;Ufa International Airport;Ufa;Russia
KUF;Kurumoch International Airport;Samara;Russia
AMD;Sardar Vallabhbhai Patel International Airport;Ahmedabad;India
IXU;Aurangabad Airport;Aurangabad;India
BOM;Chhatrapati Shivaji International Airport;Mumbai;India
BHJ;Bhuj Airport;Bhuj;India
IXG;Belgaum Airport;Belgaum;India
BDQ;Vadodara Airport;Baroda;India
BHO;Raja Bhoj International Airport;Bhopal;India
BHU;Bhavnagar Airport;Bhaunagar;India
GOI;Dabolim Airport;Goa;India
IDR;Devi Ahilyabai Holkar Airport;Indore;India
JLR;Jabalpur Airport;Jabalpur;India
JGA;Jamnagar Airport;Jamnagar;India
HJR;Khajuraho Airport;Khajuraho;India
NAG;Dr. Babasaheb Ambedkar International Airport;Nagpur;India
PNQ;Pune Airport;Pune;India
PBD;Porbandar Airport;Porbandar;India
RAJ;Rajkot Airport;Rajkot;India
RPR;Raipur Airport;Raipur;India
STV;Surat Airport;Surat;India
UDR;Maharana Pratap Airport;Udaipur;India
CMB;Bandaranaike International Colombo Airport;Colombo;Sri Lanka
TRR;China Bay Airport;Trinciomalee;Sri Lanka
PNH;Phnom Penh International Airport;Phnom-penh;Cambodia
REP;Siem Reap International Airport;Siem-reap;Cambodia
IXA;Agartala Airport;Agartala;India
AJL;Lengpui Airport;Aizwal;India
IXB;Bagdogra Airport;Baghdogra;India
BBI;Biju Patnaik Airport;Bhubaneswar;India
CCU;Netaji Subhash Chandra Bose International Airport;Kolkata;India
IMF;Imphal Airport;Imphal;India
IXS;Silchar Airport;Silchar;India
DIB;Dibrugarh Airport;Mohanbari;India
PAT;Lok Nayak Jayaprakash Airport;Patina;India
IXR;Birsa Munda Airport;Ranchi;India
VTZ;Vishakhapatnam Airport;Vishakhapatnam;India
CXB;Cox's Bazar Airport;Cox's Bazar;Bangladesh
CGP;Shah Amanat International Airport;Chittagong;Bangladesh
JSR;Jessore Airport;Jessore;Bangladesh
RJH;Shah Mokhdum Airport;Rajshahi;Bangladesh
SPD;Saidpur Airport;Saidpur;Bangladesh
ZYL;Osmany International Airport;Sylhet Osmani;Bangladesh
DAC;Dhaka / Hazrat Shahjalal International Airport;Dhaka;Bangladesh
HKG;Chek Lap Kok International Airport;Hong Kong;Hong Kong
AGR;Agra Airport;Agra;India
IXD;Allahabad Airport;Allahabad;India
ATQ;Sri Guru Ram Dass Jee International Airport;Amritsar;India
VNS;Lal Bahadur Shastri Airport;Varanasi;India
KUU;Kullu Manali Airport;Kulu;India
IXC;Chandigarh Airport;Chandigarh;India
DED;Dehradun Airport;Dehra Dun;India
DEL;Indira Gandhi International Airport;Delhi;India
GWL;Gwalior Airport;Gwalior;India
JDH;Jodhpur Airport;Jodhpur;India
JAI;Jaipur International Airport;Jaipur;India
IXJ;Jammu Airport;Jammu;India
KNU;Kanpur Airport;Kanpur;India
LUH;Ludhiana Airport;Ludhiaha;India
IXL;Leh Kushok Bakula Rimpochee Airport;Leh;India
LKO;Chaudhary Charan Singh International Airport;Lucknow;India
SXR;Sheikh ul Alam Airport;Srinagar;India
LPQ;Luang Phabang International Airport;Luang Prabang;Laos
PKZ;Pakse International Airport;Pakse;Laos
ZVK;Savannakhet Airport;Savannakhet;Laos
VTE;Wattay International Airport;Vientiane;Laos
MFM;Macau International Airport;Macau;Macau
BWA;Gautam Buddha Airport;Bhairawa;Nepal
KTM;Tribhuvan International Airport;Kathmandu;Nepal
PKR;Pokhara Airport;Pokhara;Nepal
BIR;Biratnagar Airport;Biratnagar;Nepal
AGX;Agatti Airport;Agatti Island;India
BLR;Kempegowda International Airport;Bangalore;India
VGA;Vijayawada Airport;Vijayawada;India
CJB;Coimbatore International Airport;Coimbatore;India
COK;Cochin International Airport;Kochi;India
CCJ;Calicut International Airport;Calicut;India
IXM;Madurai Airport;Madurai;India
IXE;Mangalore International Airport;Mangalore;India
MAA;Chennai International Airport;Madras;India
IXZ;Vir Savarkar International Airport;Port Blair;India
RJA;Rajahmundry Airport;Rajahmundry;India
TIR;Tirupati Airport;Tirupeti;India
TRZ;Tiruchirapally Civil Airport Airport;Tiruchirappalli;India
TRV;Trivandrum International Airport;Trivandrum;India
PBH;Paro Airport;Thimphu;Bhutan
MLE;Malé International Airport;Male;Maldives
DMK;Don Mueang International Airport;Bangkok;Thailand
UTP;U-Tapao International Airport;Pattaya;Thailand
LPT;Lampang Airport;Lampang;Thailand
PRH;Phrae Airport;Phrae;Thailand
PHS;Phitsanulok Airport;Phitsanulok;Thailand
NAW;Narathiwat Airport;Narathiwat;Thailand
KBV;Krabi Airport;Krabi;Thailand
USM;Samui Airport;Ko Samui;Thailand
HKT;Phuket International Airport;Phuket;Thailand
UNN;Ranong Airport;Ranong;Thailand
HDY;Hat Yai International Airport;Hat Yai;Thailand
TST;Trang Airport;Trang;Thailand
UTH;Udon Thani Airport;Udon Thani;Thailand
SNO;Sakon Nakhon Airport;Sakon Nakhon;Thailand
LOE;Loei Airport;Loei;Thailand
DAD;Da Nang International Airport;Danang;Vietnam
HAN;Noi Bai International Airport;Hanoi;Vietnam
HUI;Phu Bai Airport;Hue;Vietnam
PQC;Phu Quoc International Airport;Phuquoc;Vietnam
SGN;Tan Son Nhat International Airport;Ho Chi Minh City;Vietnam
NYU;Bagan Airport;Bagan;Burma
HEH;Heho Airport;Heho;Burma
KET;Kengtung Airport;Kengtung;Burma
KYP;Kyaukpyu Airport;Kyaukpyu;Burma
MDL;Mandalay International Airport;Mandalay;Burma
MGZ;Myeik Airport;Myeik;Burma
MYT;Myitkyina Airport;Myitkyina;Burma
PBU;Putao Airport;Putao;Burma
AKY;Sittwe Airport;Sittwe;Burma
SNW;Thandwe Airport;Thandwe;Burma
THL;Tachileik Airport;Tachilek;Burma
RGN;Yangon International Airport;Yangon;Burma
